topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
2,10,2,10,10,1,1,1000,1024,10000,2,29,9168.6666666666661
2,10,2,1000000,1,0,1,1000,512,10000,2,0,149.5
2,10,2,1000000,1,0,1000,10,1024,100,2,0,0.33333333333333331
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,7.5
4,1,4,1000000,1,0,1,10,1024,100,5,0,48.5
2,10,4,10,10,1,1,1000,512,10000,2,29,9167.0833333333339
2,1,2,1000000,1,1,1,10,1024,100,2,29,84.666666666666671
4,10,4,10,1,0,1,1000,512,10000,5,29,879.33333333333337
2,10,4,10,1,1,1000,1000,1024,10000,2,0,53558.333333333336
4,1,2,10,10,0,1000,10,512,100,2,0,32178.833333333332
2,10,4,10,10,1,1,1000,1024,10000,5,29,8341.75
4,1,2,10,10,1,1000,10,512,100,5,0,12864.416666666666
4,1,4,10,10,0,1,1000,1024,10000,5,0,4861.916666666667
2,10,2,10,1,0,1,1000,512,10000,5,29,910.25
2,10,2,1000000,1,1,1000,10,1024,100,2,0,192.0
4,10,4,10,10,0,1,10,1024,100,2,0,8753.6666666666661
4,1,2,10,10,0,1,1000,512,10000,5,0,5519.666666666667
4,1,2,10,10,0,1,1000,1024,10000,2,0,8902.5
4,1,4,10,1,1,1000,10,1024,100,5,0,15375.25
2,1,2,10,10,0,1000,10,512,100,2,0,26641.916666666668
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,137.33333333333334
2,10,4,1000000,1,0,1000,10,512,100,2,29,45.833333333333336
4,1,4,10,10,0,1000,1000,1024,10000,5,29,11310.75
2,10,2,1000000,1,1,1,1000,1024,10000,2,0,148.0
4,10,2,10,1,1,1000,1000,512,10000,2,29,36886.416666666664
4,1,4,10,1,0,1000,10,512,100,5,0,14531.833333333334
4,10,2,10,1,1,1000,10,1024,100,2,0,37908.833333333336
2,10,2,1000000,1,1,1,10,1024,100,5,0,69.833333333333329
2,10,2,10,1,1,1,1000,1024,10000,5,0,914.66666666666663
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,12.5
2,1,2,10,1,1,1000,10,1024,100,2,29,51989.916666666664
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,38.0
4,10,2,10,10,1,1,1000,1024,10000,5,0,4949.916666666667
2,1,4,1000000,1,0,1,1000,512,10000,2,0,85.0
2,1,4,1000000,1,1,1000,10,1024,100,2,0,20.166666666666668
2,1,2,10,1,0,1,10,1024,100,5,0,914.83333333333337
4,1,4,10,10,1,1000,1000,1024,10000,2,29,28243.833333333332
2,1,4,10,10,1,1000,10,1024,100,2,0,46561.833333333336
2,1,4,10,1,0,1,1000,512,10000,2,29,913.66666666666663
4,10,4,1000000,10,1,1,10,512,100,2,29,39.083333333333336
4,1,2,10,10,1,1,10,512,100,5,29,5166.416666666667
4,10,2,10,1,1,1000,10,512,100,2,29,37022.583333333336
2,1,4,10,1,1,1,10,512,100,5,29,916.0
4,10,2,10,10,1,1,10,512,100,2,29,8793.0833333333339
2,10,4,1000000,1,0,1000,1000,512,10000,5,29,25.666666666666668
4,10,4,10,1,0,1,1000,512,10000,2,29,902.33333333333337
4,1,2,1000000,1,0,1,10,512,100,5,0,43.333333333333336
4,1,4,10,10,1,1,10,512,100,5,0,5007.5
2,10,2,1000000,1,1,1000,10,512,100,2,29,9.1666666666666661
2,1,4,10,1,1,1000,10,1024,100,2,0,60429.916666666664
4,1,2,10,1,0,1000,1000,1024,10000,5,29,14179.833333333334
2,1,4,10,1,0,1000,10,1024,100,5,0,23426.833333333332
2,10,4,10,10,0,1,1000,1024,10000,5,29,8252.6666666666661
4,1,2,10,10,0,1,1000,1024,10000,5,0,5326.416666666667
4,1,4,10,10,1,1,10,1024,100,2,29,8874.3333333333339
4,10,4,10,1,0,1000,1000,512,10000,5,0,13224.416666666666
2,10,4,1000000,1,1,1,10,1024,100,2,29,155.0
4,1,2,10,1,0,1,10,1024,100,2,0,906.66666666666663
4,1,4,1000000,1,1,1,10,1024,100,2,0,124.0
4,10,2,10,10,1,1000,10,512,100,5,29,12330.583333333334
4,10,2,1000000,1,1,1,10,1024,100,5,29,56.5
2,1,2,10,10,0,1000,1000,1024,10000,2,0,46397.916666666664
4,1,2,1000000,10,0,1,10,1024,100,2,29,364.66666666666669
4,10,2,1000000,10,1,1,10,1024,100,5,0,24.0
4,10,2,10,1,1,1,10,512,100,2,0,891.0
2,1,2,10,10,0,1,10,512,100,5,0,5260.0
4,10,4,1000000,1,1,1,1000,512,10000,5,0,55.666666666666664
2,1,4,10,1,0,1,10,512,100,5,29,917.0
4,1,2,1000000,10,1,1,10,1024,100,2,0,300.33333333333331
4,1,4,10,10,0,1000,1000,512,10000,5,0,3656.6666666666665
2,1,4,10,10,1,1000,10,512,100,2,0,47826.333333333336
2,10,2,10,10,0,1,1000,1024,10000,5,29,8293.0833333333339
2,10,2,10,1,0,1000,10,512,100,2,29,49070.166666666664
4,10,2,1000000,1,0,1,1000,1024,10000,2,29,177.66666666666666
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,14.583333333333334
2,10,4,10,10,0,1,10,1024,100,5,0,8191.166666666667
2,1,4,10,1,1,1,1000,1024,10000,2,29,901.83333333333337
2,10,4,1000000,1,1,1,1000,512,10000,5,29,60.0
4,1,4,1000000,1,1,1,1000,512,10000,5,0,49.333333333333336
2,1,2,10,10,1,1,10,1024,100,5,29,8703.0
4,10,2,1000000,1,0,1000,10,1024,100,5,0,9.75
4,10,4,10,1,1,1000,1000,1024,10000,2,29,45111.333333333336
4,1,4,10,1,0,1000,10,512,100,2,0,44491.916666666664
2,1,4,10,1,0,1,1000,512,10000,2,0,920.33333333333337
4,1,4,10,10,1,1000,1000,512,10000,5,29,11317.5
2,1,2,10,10,1,1,1000,512,10000,2,0,9129.9166666666661
2,1,2,10,1,1,1000,1000,512,10000,2,0,53061.916666666664
2,1,4,10,10,1,1000,1000,512,10000,5,0,18699.666666666668
4,10,4,10,1,1,1,10,512,100,5,29,884.83333333333337
2,10,4,10,10,0,1000,10,1024,100,5,29,19602.75
4,1,2,10,10,1,1000,10,512,100,2,29,31383.416666666668
2,10,2,10,10,1,1,10,1024,100,2,29,9111.75
2,10,2,10,10,1,1,1000,512,10000,5,0,8279.5833333333339
2,1,4,10,1,1,1000,10,512,100,2,29,58428.916666666664
2,1,4,10,1,0,1000,1000,512,10000,2,29,61195.333333333336
4,1,2,10,1,0,1000,1000,1024,10000,5,0,13672.583333333334
2,1,4,10,10,0,1,1000,512,10000,5,29,8367.25
4,10,4,10,1,1,1000,1000,512,10000,5,0,13187.333333333334
4,1,2,10,1,0,1000,1000,1024,10000,2,29,29276.666666666668
4,10,4,10,10,1,1,10,512,100,2,29,8823.8333333333339
4,10,4,1000000,1,1,1000,10,512,100,2,29,8.9166666666666661
4,10,2,10,1,1,1,1000,512,10000,2,29,908.08333333333337
2,10,2,10,1,1,1000,1000,1024,10000,2,29,48647.083333333336
2,10,2,1000000,1,1,1000,10,512,100,2,0,44.833333333333336
4,10,2,10,1,1,1,10,1024,100,5,0,891.08333333333337
2,1,2,10,1,0,1000,1000,512,10000,2,0,52460.333333333336
4,1,2,10,1,1,1000,1000,1024,10000,2,29,28683.583333333332
4,1,2,10,1,1,1,1000,512,10000,2,0,904.91666666666663
4,1,4,10,1,1,1,10,512,100,5,0,890.5
2,1,2,1000000,1,1,1,1000,512,10000,2,29,79.666666666666671
4,1,2,1000000,10,1,1,10,512,100,2,0,379.08333333333331
4,10,2,1000000,1,1,1,10,1024,100,2,0,184.5
4,1,2,1000000,1,1,1,10,1024,100,2,29,210.0
2,10,4,10,10,1,1000,10,512,100,5,0,19974.416666666668
4,1,2,10,1,1,1,10,512,100,5,0,893.83333333333337
2,1,2,10,10,0,1000,10,1024,100,2,29,46435.833333333336
4,1,2,1000000,10,0,1,10,512,100,2,29,315.33333333333331
4,10,2,1000000,1,1,1,10,512,100,2,0,178.66666666666666
2,10,4,10,10,1,1,10,512,100,2,0,9171.0
4,10,2,10,1,1,1,1000,512,10000,5,0,874.41666666666663
2,1,4,10,1,1,1,10,1024,100,2,29,927.33333333333337
4,10,2,1000000,1,1,1,1000,512,10000,2,29,187.0
4,1,4,10,10,1,1,10,1024,100,5,29,4978.75
4,10,4,10,10,0,1000,1000,512,10000,2,29,27149.0
4,1,4,10,10,0,1,10,1024,100,2,0,8877.1666666666661
4,10,4,10,10,1,1,1000,512,10000,5,29,4790.75
4,1,2,1000000,1,1,1000,1000,512,10000,5,29,1.0
2,10,2,1000000,1,0,1,10,1024,100,5,29,64.833333333333329
4,10,2,10,10,0,1,1000,512,10000,5,0,4898.083333333333
4,1,2,1000000,10,1,1,1000,512,10000,2,0,321.58333333333331
4,1,4,10,1,1,1000,1000,1024,10000,5,29,14704.5
4,10,2,1000000,1,0,1,10,1024,100,2,0,175.33333333333334
2,1,2,1000000,1,1,1000,10,1024,100,2,29,3.5833333333333335
4,1,2,10,1,0,1,10,512,100,5,0,894.25
4,10,4,1000000,10,1,1,10,1024,100,2,29,59.5
4,1,4,10,10,1,1,1000,512,10000,5,29,4969.583333333333
2,10,2,1000000,1,0,1,10,512,100,2,0,159.0
2,1,2,1000000,1,1,1,1000,1024,10000,5,0,48.0
2,10,4,10,10,1,1,1000,512,10000,2,0,9164.4166666666661
2,10,2,10,1,0,1,10,1024,100,2,29,895.33333333333337
4,10,2,10,1,0,1,10,512,100,2,0,901.41666666666663
2,1,2,1000000,1,0,1,1000,512,10000,2,29,83.5
4,1,4,10,1,1,1,10,1024,100,5,29,897.58333333333337
2,10,2,1000000,1,0,1000,1000,512,10000,5,29,10.833333333333334
2,10,2,10,10,0,1000,10,512,100,5,0,16567.25
4,10,2,10,10,1,1,1000,512,10000,5,29,4996.166666666667
4,10,4,10,10,0,1000,1000,512,10000,5,0,10314.666666666666
2,1,2,10,1,1,1000,10,512,100,5,0,18491.666666666668
4,1,2,10,1,1,1,10,1024,100,2,0,911.66666666666663
2,10,4,1000000,1,1,1000,10,1024,100,5,0,15.583333333333334
4,10,4,10,1,1,1000,10,1024,100,2,0,44312.583333333336
2,10,2,1000000,1,0,1,1000,1024,10000,5,29,64.5
2,10,2,10,1,1,1000,1000,512,10000,5,29,17402.083333333332
4,1,2,1000000,1,1,1000,1000,1024,10000,5,29,1.1666666666666667
2,1,4,1000000,1,0,1,10,1024,100,5,0,51.666666666666664
2,1,4,10,10,0,1,10,512,100,2,29,9159.4166666666661
4,1,2,10,1,0,1,10,1024,100,2,29,904.25
4,10,2,10,10,0,1000,1000,512,10000,2,0,31758.416666666668
4,1,4,1000000,10,0,1,1000,512,10000,2,0,334.33333333333331
4,1,4,10,1,0,1,10,1024,100,5,0,885.66666666666663
4,10,2,10,10,0,1000,1000,1024,10000,2,0,30386.583333333332
4,10,4,10,1,1,1,10,512,100,2,0,897.83333333333337
2,1,2,1000000,1,1,1,10,512,100,5,29,48.166666666666664
2,1,2,10,10,1,1,10,512,100,2,29,9175.25
2,10,4,10,1,1,1,10,1024,100,2,29,906.0
4,1,4,1000000,1,1,1,1000,512,10000,2,29,127.66666666666667
4,1,2,10,10,0,1000,1000,512,10000,2,0,33325.833333333336
2,10,2,10,1,1,1000,10,1024,100,2,0,47570.75
2,10,2,1000000,1,1,1,1000,512,10000,2,0,151.0
2,10,2,10,10,1,1,1000,1024,10000,2,0,9133.4166666666661
2,1,2,1000000,1,1,1,1000,512,10000,2,0,85.666666666666671
2,1,2,10,1,0,1,10,1024,100,2,0,917.66666666666663
4,10,2,10,1,1,1,1000,512,10000,5,29,879.25
4,1,2,10,1,1,1000,10,1024,100,2,29,28746.833333333332
2,1,2,1000000,1,0,1000,10,512,100,5,29,0.75
2,10,4,10,10,1,1000,10,512,100,2,29,45412.166666666664
2,10,2,1000000,1,1,1000,1000,512,10000,5,0,4.25
4,10,2,10,10,1,1000,1000,1024,10000,2,0,31283.333333333332
4,10,2,1000000,1,0,1,1000,1024,10000,2,0,180.5
4,10,2,1000000,1,1,1,1000,1024,10000,2,0,169.16666666666666
2,10,2,1000000,1,0,1000,1000,1024,10000,5,0,78.916666666666671
4,1,4,1000000,1,1,1000,1000,512,10000,2,29,1.5
4,1,2,1000000,1,1,1,10,1024,100,5,0,39.833333333333336
4,10,4,1000000,1,1,1000,1000,1024,10000,2,0,5.083333333333333
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,336.5
4,10,4,10,10,0,1000,10,512,100,2,29,26090.916666666668
2,1,4,10,1,1,1000,10,512,100,5,0,22623.333333333332
4,10,4,10,10,0,1000,1000,1024,10000,5,0,11333.833333333334
4,10,2,10,10,0,1,10,1024,100,2,29,8920.4166666666661
4,1,4,1000000,1,0,1000,1000,1024,10000,2,29,133.5
2,10,4,10,1,0,1000,1000,512,10000,5,29,18898.5
4,1,2,10,1,0,1000,1000,1024,10000,2,0,28475.083333333332
2,1,2,10,1,1,1,10,512,100,5,29,905.83333333333337
2,10,2,10,1,0,1,1000,512,10000,2,0,895.33333333333337
4,1,4,1000000,1,0,1,10,512,100,5,29,53.0
4,10,2,10,1,0,1,10,1024,100,5,29,875.33333333333337
4,1,4,10,10,1,1000,1000,512,10000,2,0,29506.666666666668
2,10,2,1000000,1,1,1000,10,1024,100,5,29,16.166666666666668
2,10,2,10,1,1,1,10,1024,100,5,0,896.58333333333337
2,10,2,10,10,1,1,1000,1024,10000,5,0,8270.25
4,1,4,10,1,0,1,1000,1024,10000,2,29,904.58333333333337
2,10,4,1000000,1,1,1,1000,512,10000,5,0,63.333333333333336
2,10,4,10,1,1,1,1000,1024,10000,2,29,908.75
4,1,2,10,10,1,1,10,1024,100,2,29,8768.75
2,1,4,10,1,1,1,10,512,100,2,29,897.16666666666663
2,10,4,10,1,0,1000,1000,512,10000,2,0,54795.083333333336
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,61.166666666666664
2,10,2,1000000,1,0,1000,10,512,100,2,0,37.25
4,10,2,10,10,1,1,1000,512,10000,5,0,4965.666666666667
4,10,4,10,1,1,1000,1000,512,10000,2,0,45186.5
4,10,2,10,10,1,1000,10,1024,100,5,29,11809.583333333334
2,1,4,10,10,0,1000,1000,1024,10000,5,0,19805.666666666668
2,10,4,1000000,1,0,1,1000,1024,10000,2,29,151.0
4,10,4,10,10,0,1,10,512,100,5,29,4729.083333333333
4,1,2,10,10,1,1,1000,1024,10000,5,0,5386.083333333333
4,10,2,10,10,0,1000,1000,512,10000,5,0,12064.5
4,1,4,10,1,0,1000,1000,1024,10000,2,0,45418.75
4,10,2,1000000,1,0,1000,1000,512,10000,5,0,44.0
2,10,2,10,1,1,1,1000,1024,10000,5,29,921.66666666666663
4,10,4,10,10,1,1,1000,1024,10000,5,0,4836.833333333333
4,10,4,10,1,1,1000,10,512,100,2,0,44471.583333333336
2,1,4,10,1,0,1,1000,512,10000,5,0,922.91666666666663
2,1,2,10,1,1,1,10,512,100,2,0,925.33333333333337
4,10,2,1000000,10,1,1,1000,1024,10000,5,29,13.916666666666666
2,10,4,10,1,0,1,10,1024,100,5,29,891.5
4,1,4,1000000,1,1,1000,1000,512,10000,5,29,8.0833333333333339
2,10,4,10,1,0,1,10,512,100,2,29,909.25
4,1,4,10,10,0,1000,10,512,100,5,29,10912.416666666666
4,1,4,10,10,0,1,10,512,100,5,29,4873.5
4,1,4,10,10,0,1,1000,1024,10000,2,29,8880.1666666666661
2,1,2,10,10,0,1,10,1024,100,5,29,8708.5
2,10,4,10,1,1,1,1000,512,10000,2,0,911.91666666666663
2,1,4,10,1,1,1,1000,512,10000,5,0,910.66666666666663
2,10,2,10,1,1,1000,1000,512,10000,2,0,48093.0
2,1,2,1000000,1,1,1,10,1024,100,5,29,46.5
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,7.583333333333333
4,1,2,10,10,0,1,1000,1024,10000,2,29,8891.9166666666661
4,1,2,10,10,1,1,1000,512,10000,2,29,8832.0833333333339
4,10,2,1000000,10,0,1,1000,512,10000,5,0,12.416666666666666
2,10,2,10,10,1,1,10,1024,100,5,29,8297.1666666666661
2,1,2,10,1,1,1,1000,512,10000,2,29,933.58333333333337
4,1,2,10,10,1,1000,1000,1024,10000,5,29,12284.333333333334
4,1,4,10,1,1,1000,10,1024,100,2,0,43995.5
2,1,2,10,1,1,1,1000,1024,10000,2,29,907.41666666666663
2,10,2,1000000,1,0,1,1000,1024,10000,5,0,59.833333333333336
4,1,2,1000000,1,0,1000,10,1024,100,2,0,4.083333333333333
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,83.833333333333329
4,10,2,10,10,1,1,1000,1024,10000,2,0,8784.6666666666661
4,1,2,1000000,1,0,1000,1000,1024,10000,2,0,83.916666666666671
4,10,4,10,1,0,1000,10,512,100,2,29,45003.916666666664
2,10,4,10,10,0,1,10,512,100,5,29,8252.5
2,1,2,10,1,0,1000,1000,512,10000,2,29,52818.0
4,1,2,1000000,1,0,1,10,512,100,2,29,201.83333333333334
4,10,4,10,10,0,1000,10,512,100,2,0,25290.416666666668
2,1,2,1000000,1,0,1,10,1024,100,5,29,51.0
2,10,4,10,10,1,1,1000,1024,10000,2,29,9100.4166666666661
4,1,2,1000000,1,0,1000,10,512,100,2,29,34.333333333333336
2,1,2,10,1,0,1,10,512,100,5,0,919.08333333333337
4,1,2,10,10,0,1000,10,1024,100,5,29,12742.833333333334
2,10,4,10,10,1,1000,10,1024,100,5,0,20770.916666666668
4,10,4,10,1,0,1,10,1024,100,2,0,896.75
4,1,4,1000000,1,0,1,1000,1024,10000,2,29,120.33333333333333
2,10,2,10,1,1,1,10,512,100,5,29,919.41666666666663
4,1,4,10,10,1,1000,1000,512,10000,2,29,28131.75
4,10,4,10,1,0,1,10,1024,100,5,0,887.58333333333337
2,1,4,10,10,0,1,10,512,100,5,29,8446.5
4,10,4,10,10,1,1,10,1024,100,2,0,8798.75
4,1,2,10,1,0,1000,1000,512,10000,5,29,14431.416666666666
4,1,4,10,10,1,1000,10,512,100,5,29,10764.833333333334
4,10,4,10,10,0,1000,10,512,100,5,0,10995.75
4,10,2,1000000,1,0,1,1000,512,10000,2,0,182.5
2,10,4,1000000,1,1,1000,1000,1024,10000,2,29,203.58333333333334
4,1,2,10,10,0,1000,1000,1024,10000,2,0,32822.25
2,1,4,10,1,1,1,1000,1024,10000,5,29,917.08333333333337
2,1,2,1000000,1,0,1,1000,512,10000,5,29,49.666666666666664
4,1,2,10,1,0,1000,10,1024,100,2,29,29650.25
2,1,4,10,10,0,1000,10,512,100,5,29,19311.75
4,10,4,10,1,0,1000,10,1024,100,2,0,42568.0
4,1,4,1000000,10,1,1,1000,1024,10000,2,0,324.08333333333331
2,10,2,10,10,1,1,10,512,100,5,0,8255.75
4,1,4,10,1,1,1000,10,512,100,5,0,14580.5
2,1,4,10,1,0,1,1000,512,10000,5,29,908.75
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,48.0
4,1,2,10,1,1,1,10,1024,100,2,29,909.16666666666663
4,1,2,10,10,0,1,1000,1024,10000,5,29,5363.0
4,1,4,10,10,0,1,10,1024,100,5,0,4925.166666666667
2,10,2,10,10,1,1000,1000,1024,10000,2,0,48911.75
4,10,2,10,1,0,1000,1000,512,10000,2,29,36821.416666666664
4,10,2,10,1,0,1,1000,1024,10000,5,0,863.75
2,1,2,10,1,1,1,10,1024,100,2,0,912.25
4,1,2,10,1,1,1000,1000,1024,10000,5,29,14211.333333333334
2,1,2,10,10,0,1,1000,512,10000,2,29,9168.4166666666661
4,1,2,1000000,1,0,1000,1000,1024,10000,5,29,0.58333333333333337
4,1,2,10,1,1,1,1000,1024,10000,5,0,892.75
2,10,2,1000000,1,1,1000,10,1024,100,2,29,2.5833333333333335
4,10,2,10,1,0,1000,1000,1024,10000,2,29,35877.75
2,1,2,10,10,1,1,1000,512,10000,2,29,9146.8333333333339
4,1,4,1000000,1,0,1,1000,512,10000,5,0,50.333333333333336
2,1,4,10,10,0,1000,1000,512,10000,2,0,27852.416666666668
2,10,4,10,1,1,1000,1000,512,10000,2,0,54850.333333333336
4,10,2,10,1,0,1000,10,512,100,5,0,12512.416666666666
2,1,4,10,1,0,1,10,1024,100,2,0,911.33333333333337
2,10,4,10,1,0,1000,10,1024,100,5,0,18594.25
2,10,2,10,1,0,1,10,512,100,5,0,910.08333333333337
4,10,4,10,1,0,1000,1000,512,10000,2,0,43401.416666666664
2,1,2,10,10,0,1,1000,1024,10000,5,29,8724.5
4,10,2,10,1,1,1000,1000,512,10000,5,0,12360.666666666666
4,1,2,1000000,10,0,1,10,1024,100,5,0,0.25
4,10,2,1000000,1,1,1000,10,1024,100,5,29,9.5
2,10,4,10,1,0,1,1000,512,10000,2,29,919.75
4,10,4,10,10,0,1000,1000,1024,10000,2,0,26738.916666666668
2,10,4,1000000,1,1,1,10,512,100,2,0,153.33333333333334
2,1,2,1000000,1,1,1000,10,512,100,2,29,82.666666666666671
4,1,4,10,1,0,1000,1000,1024,10000,2,29,44043.666666666664
2,10,4,10,10,1,1000,1000,1024,10000,5,0,20101.5
2,10,2,10,10,1,1000,1000,1024,10000,2,29,45275.166666666664
4,10,4,10,1,1,1000,10,1024,100,2,29,44143.166666666664
4,1,2,10,10,0,1000,10,1024,100,5,0,12656.833333333334
2,1,2,10,10,0,1000,10,1024,100,5,29,20345.25
2,10,2,10,10,0,1,1000,1024,10000,5,0,8293.25
4,10,2,1000000,1,0,1000,1000,1024,10000,2,29,360.91666666666669
2,1,4,10,10,0,1000,1000,1024,10000,2,29,49035.25
2,10,4,10,10,1,1,10,1024,100,2,0,9203.75
4,10,4,10,1,0,1000,1000,1024,10000,5,0,13154.583333333334
2,1,4,10,1,1,1,1000,512,10000,2,29,914.08333333333337
4,1,4,10,10,0,1,10,512,100,2,0,8957.75
2,1,2,10,10,0,1000,10,512,100,5,0,12506.166666666666
2,10,2,10,1,0,1000,1000,1024,10000,5,0,17024.833333333332
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,36.333333333333336
4,10,4,1000000,1,0,1,10,1024,100,5,29,58.833333333333336
4,1,4,1000000,1,1,1000,10,1024,100,5,29,7.583333333333333
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,8.0
4,10,4,1000000,1,0,1000,10,512,100,2,0,7.083333333333333
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,0.58333333333333337
2,1,2,1000000,1,0,1000,1000,512,10000,5,29,2.8333333333333335
2,10,2,10,1,1,1,10,512,100,5,0,902.5
4,10,4,10,1,0,1,1000,1024,10000,2,29,910.33333333333337
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,80.333333333333329
2,1,4,10,1,0,1,1000,1024,10000,2,29,924.41666666666663
4,1,4,10,1,1,1,10,512,100,2,29,881.91666666666663
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.083333333333333329
4,10,4,1000000,10,1,1000,1000,512,10000,5,0,29.0
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.25
4,1,4,10,10,0,1,10,1024,100,2,29,8944.3333333333339
4,1,4,1000000,1,1,1000,10,512,100,2,0,4.166666666666667
4,10,2,1000000,1,0,1,1000,512,10000,5,29,53.333333333333336
2,10,2,1000000,1,0,1,1000,512,10000,2,29,153.16666666666666
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,225.0
4,10,2,1000000,1,1,1,1000,1024,10000,5,29,56.166666666666664
4,10,4,1000000,1,0,1,10,1024,100,2,0,142.5
4,1,2,1000000,1,0,1,10,1024,100,5,29,42.333333333333336
2,1,2,10,10,0,1000,10,1024,100,5,0,20389.083333333332
4,1,2,10,10,1,1000,1000,512,10000,5,0,12773.916666666666
2,10,2,10,10,1,1000,1000,512,10000,5,29,17167.666666666668
2,1,4,10,1,0,1000,1000,512,10000,5,29,22680.833333333332
2,10,4,10,1,0,1000,10,1024,100,5,29,18809.25
2,10,2,10,10,0,1,1000,512,10000,2,0,9091.4166666666661
4,10,4,1000000,10,0,1,1000,512,10000,2,0,1.5
2,10,4,10,10,0,1,10,1024,100,2,29,9110.4166666666661
2,1,2,10,10,1,1000,1000,512,10000,2,29,47225.166666666664
2,10,4,10,10,1,1,10,1024,100,5,0,8112.25
4,10,2,10,1,0,1,1000,512,10000,2,0,913.91666666666663
2,1,2,10,10,1,1000,1000,1024,10000,5,0,20582.083333333332
2,1,4,10,1,0,1,10,1024,100,2,29,922.83333333333337
2,1,2,10,1,1,1,10,1024,100,5,0,919.75
4,1,4,10,1,1,1000,10,512,100,5,29,14933.25
4,10,2,10,1,1,1,10,512,100,5,29,876.08333333333337
4,1,2,10,10,0,1,10,512,100,2,29,8864.25
2,10,4,1000000,1,0,1000,10,1024,100,5,29,1.75
2,10,2,1000000,1,1,1,1000,512,10000,5,29,60.333333333333336
2,10,4,10,1,1,1000,1000,512,10000,2,29,54719.25
4,1,4,10,10,1,1,1000,512,10000,2,29,8784.4166666666661
2,1,4,1000000,1,1,1,10,1024,100,2,0,82.666666666666671
4,1,4,10,10,0,1000,1000,512,10000,2,0,30193.75
4,1,4,1000000,1,0,1000,10,1024,100,5,0,12.25
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,2.5833333333333335
4,1,2,10,10,1,1000,1000,1024,10000,2,0,33322.25
4,10,2,1000000,1,1,1,1000,512,10000,5,29,52.166666666666664
4,1,4,1000000,1,1,1,1000,512,10000,5,29,50.0
2,10,2,10,1,1,1,10,512,100,2,0,909.0
4,1,4,10,1,0,1000,1000,512,10000,2,0,46051.333333333336
2,1,2,1000000,1,0,1000,10,512,100,2,29,39.5
2,1,4,10,10,1,1,10,1024,100,2,0,9187.0
4,10,4,10,10,1,1,1000,512,10000,2,0,8636.4166666666661
2,10,4,1000000,1,0,1,10,512,100,5,0,61.833333333333336
4,10,2,1000000,10,1,1,10,1024,100,2,29,63.166666666666664
2,10,2,10,10,1,1000,1000,1024,10000,5,29,16851.916666666668
2,10,4,10,10,0,1000,1000,1024,10000,5,29,19954.916666666668
4,10,4,10,1,0,1000,1000,1024,10000,5,29,13328.583333333334
2,10,2,10,10,0,1000,1000,1024,10000,2,0,50836.166666666664
2,10,4,10,1,1,1,10,512,100,2,0,903.0
4,10,2,10,1,0,1000,1000,1024,10000,2,0,36947.333333333336
4,1,2,1000000,1,1,1,10,512,100,2,0,201.0
