SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqbatch.1
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.396862289367
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.415456130157
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.445671121441
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0883207437536
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.36141778036
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.435212085997
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.447414294015
1,1,1,0,0,0,1,1,0,1,1,1,0,0,0.454968041836
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0139453805927
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0714700755375
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.459616502034
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.372457873329
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.460778617083
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.147007553748
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0.418942475305
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0581057524695
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.430563625799
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.0981987216734
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.0522951772225
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.0406740267286
0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.425334108077
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.138872748402
0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.453805926787
0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.472980825102
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.468332364904
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.0987797791981
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.459616502034
0,0,0,1,1,1,0,0,0,1,1,1,1,0,0.440441603719
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.47646717025
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.0383497966299
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.492736780941
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.0993608367228
1,1,0,1,1,1,0,0,1,1,1,1,1,0,0.522370714701
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.459035444509
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0517141196979
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0110400929692
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.110981987217
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.0842533410808
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.0778617083091
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0.425334108077
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.464846019756
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.468332364904
0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.410807669959
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.074375363161
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0.0482277745497
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.403253922138
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0424171993027
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.47646717025
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0546194073213
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.370133643231
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.0958744915747
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.0958744915747
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.393375944218
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0406740267286
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.101104009297
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.436955258571
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.10517141197
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0.160371876816
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.0232423009878
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0796048808832
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.145264381174
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.0737943056363
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.074375363161
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.38001162115
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.413131900058
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.459035444509
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.0848343986055
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.489250435793
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.390470656595
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0801859384079
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.424753050552
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.457292271935
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.417199302731
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.124346310285
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.439860546194
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.502614758861
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.450319581639
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.0714700755375
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.466008134805
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.375944218478
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0290528762347
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.396862289367
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0621731551424
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.448576409064
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.0534572922719
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.414294015107
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.12376525276
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.137710633353
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.501452643812
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.477048227775
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.119116792562
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.0964555490994
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.147588611273
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.397443346891
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.497966298664
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0912260313771
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.421266705404
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.0703079604881
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.385822196397
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.445671121441
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0325392213829
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.480534572923
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0708890180128
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.103428239396
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.427658338175
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0337013364323
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.413712957583
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.116792562464
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.411388727484
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.101685066822
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.0697269029634
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.46658919233
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.0790238233585
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.521789657176
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0389308541546
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0854154561302
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.013364323068
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.518303312028
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.120859965137
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.460778617083
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.502614758861
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.0981987216734
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.0749564206856
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.527600232423
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.448576409064
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.408483439861
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.0958744915747
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.120278907612
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0604299825683
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.137710633353
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.396281231842
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0592678675189
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.423009877978
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.459035444509
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0598489250436
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0540383497966
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.00290528762347
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.406740267286
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.0801859384079
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.141196978501
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.453805926787
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.861708309123
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0522951772225
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.110981987217
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.410807669959
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.0517141196979
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.511330621732
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.0964555490994
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.0499709471238
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.424171993027
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.135967460779
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.434631028472
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.471818710052
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.45787332946
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.518884369553
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.464264962231
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.0615920976177
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.102847181871
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0598489250436
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.100522951772
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.0999418942475
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.421266705404
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.417780360256
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0668216153399
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.460197559558
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.607205113306
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.0766995932597
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.00813480534573
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.43811737362
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.471818710052
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.359674607786
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.432306798373
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.138872748402
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0854154561302
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.51365485183
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.0307960488088
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.44683323649
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.493898895991
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.592097617664
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.0859965136549
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.450319581639
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0534572922719
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.0929692039512
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.0772806507844
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.429982568274
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.428820453225
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.0569436374201
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.41836141778
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0615920976177
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.0766995932597
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.402091807089
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.0970366066241
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.0319581638582
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.489250435793
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.469494479954
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.496223126089
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.497385241139
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.421847762929
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.436374201046
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.425915165601
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.533991865195
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0348634514817
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.463102847182
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.481696687972
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.0348634514817
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.0604299825683
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.481696687972
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0540383497966
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.40092969204
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.0871586287042
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.041836141778
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.117373619988
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.489831493318
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.0737943056363
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.460778617083
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.0883207437536
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.0732132481116
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.135967460779
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.427077280651
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.450900639163
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.484020918071
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.0644973852411
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0581057524695
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.39105171412
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.423590935503
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.0691458454387
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.0319581638582
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.09529343405
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.432306798373
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.441022661243
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.106914584544
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.110981987217
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.481115630447
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.461359674608
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.0604299825683
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.478210342824
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.496804183614
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.416037187682
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0435793143521
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.402091807089
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.0511330621732
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.0923881464265
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0534572922719
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.142940151075
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.518303312028
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.106914584544
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.464264962231
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.439279488669
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.431144683324
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.435212085997
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.512492736781
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0906449738524
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0639163277164
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.506682161534
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.430563625799
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.423590935503
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.447414294015
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0522951772225
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.0424171993027
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.527019174898
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.502614758861
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.470656595003
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0528762347472
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.44799535154
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.0737943056363
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.103428239396
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.402672864614
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.102266124346
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.0801859384079
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.443346891342
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.0615920976177
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.453224869262
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.396281231842
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.530505520046
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0185938407902
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.0604299825683
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.158628704242
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.0883207437536
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.38988959907
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.347472399768
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.459035444509
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.470075537478
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.468913422429
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0581057524695
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0488088320744
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.427658338175
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.418942475305
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.45787332946
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0807669959326
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.117373619988
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.484601975596
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.473561882626
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0801859384079
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.0464846019756
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.0877396862289
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.00929692039512
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.443927948867
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.0674026728646
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.133062173155
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.467170249855
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0679837303893
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.472980825102
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.45787332946
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.448576409064
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.43811737362
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.170249854736
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.155723416618
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.49506101104
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.102847181871
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0354445090064
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.0697269029634
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.400348634515
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.103428239396
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.3811737362
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.081929110982
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.449738524114
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.412550842533
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.398024404416
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.0877396862289
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0534572922719
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.389308541546
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0586868099942
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.141196978501
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.0883207437536
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.396281231842
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.0244044160372
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0360255665311
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.434631028472
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.454968041836
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.0737943056363
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.364904125508
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.574665891923
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.0232423009878
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.61998837885
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0691458454387
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.0697269029634
