4,3,2.229729066
4,4,1.511149
4,5,0.925370952
4,6,0.638899569
4,3,0.638899569
4,4,0.891339086
4,5,0.638899569
4,6,0.638899569
4,7,0.638899569
4,3,0.925370952
4,4,2.174035381
4,5,1.511149
4,6,0.638899569
4,7,2.966758238
4,3,1.511149
4,4,0.638899569
4,5,1.511149
4,6,0.891339086
4,7,0.638899569
4,3,1.511149
4,4,0.638899569
4,5,0.638899569
4,6,1.511149
4,7,0.638899569
4,3,0.638899569
4,4,0.638899569
4,5,0.638899569
4,6,0.891339086
4,7,1.511149
8,3,1.124490787
8,4,1.511149
8,5,1.511149
8,6,1.511149
8,7,0.638899569
8,3,0.638899569
8,4,0.638899569
8,5,0.638899569
8,6,2.174035381
8,7,2.100676722
8,3,1.511149
8,4,0.638899569
8,5,1.511149
8,6,0.638899569
8,7,0.925370952
8,3,1.511149
8,4,0.638899569
8,6,0.638899569
8,7,0.638899569
8,3,1.124490787
8,4,0.638899569
8,5,0.638899569
8,6,0.925370952
8,7,0.638899569
8,3,0.925370952
8,4,0.638899569
8,5,0.638899569
8,6,0.638899569
8,7,0.638899569
12,3,0.891339086
12,4,0.925370952
12,5,0.638899569
12,6,1.511149
12,7,0.638899569
12,3,0.287222663
12,4,2.096599333
12,5,0.638899569
12,6,1.511149
12,7,0.638899569
12,3,1.511149
12,4,0.638899569
12,5,0.638899569
12,6,0.638899569
12,7,0.638899569
12,3,0.638899569
12,4,1.511149
12,5,0.891339086
12,6,2.221589314
12,7,0.638899569
12,3,1.511149
12,4,0.638899569
12,5,0.638899569
12,6,0.925370952
12,7,0.638899569
12,3,0.638899569
12,4,0.638899569
12,5,1.511149
12,6,2.221589314
16,3,1.511149
16,4,1.511149
16,5,2.174035381
16,6,1.511149
16,7,0.638899569
16,3,0.638899569
16,4,0.638899569
16,5,2.174035381
16,6,0.638899569
16,7,0.638899569
16,3,0.638899569
16,4,0.638899569
16,5,0.638899569
16,6,2.966758238
16,7,0.638899569
16,3,0.638899569
16,4,0.638899569
16,5,0.638899569
16,6,0.638899569
16,7,0.891339086
16,3,0.638899569
16,4,1.511149
16,5,1.124490787
16,6,1.511149
16,3,0.638899569
16,4,0.638899569
16,6,0.638899569
16,7,0.925370952
20,3,0.925370952
20,4,0.638899569
20,5,0.638899569
20,6,0.891339086
20,7,0.638899569
20,3,2.174035381
20,4,1.511149
20,5,0.638899569
20,6,0.638899569
20,7,0.638899569
20,3,1.511149
20,4,0.925370952
20,5,0.638899569
20,6,0.638899569
20,7,0.638899569
20,3,0.925370952
20,4,0.638899569
20,5,0.638899569
20,6,0.638899569
20,7,0.638899569
20,3,1.511149
20,4,0.638899569
20,5,0.638899569
20,6,2.174035381
20,7,0.638899569
20,3,2.100676722
20,4,0.638899569
20,5,0.638899569
20,6,0.638899569
20,7,0.638899569