step_size,percentage,loss,x264,storm-obj2,storm-obj1,sac,spear,N-x264,N-storm-obj2,N-storm-obj1,N-sac,N-spear
10,0.05,3,13.0,167.25,369.75,330.5,1637.0,0.63507572056668293,8.1625183016105414,18.045387994143486,8.2624999999999993,9.7243673517880485
10,0.05,4,10.25,167.25,338.5,349.625,1620.0,0.5007327796775769,8.1625183016105414,16.520253782332844,8.7406249999999996,9.6233812522276345
10,0.05,5,15.25,167.25,338.5,339.625,2664.5,0.74499267220322418,8.1625183016105414,16.520253782332844,8.4906249999999996,15.828086016395391
10,0.05,6,13.25,167.25,369.75,330.5,1637.75,0.64728871519296527,8.1625183016105414,18.045387994143486,8.2624999999999993,9.7288226208863016
10,0.05,7,13.0,167.25,369.75,332.25,1736.625,0.63507572056668293,8.1625183016105414,18.045387994143486,8.3062500000000004,10.31617559700606
10,0.07,3,22.0,167.25,369.75,330.5,1101.0,1.074743527112848,8.1625183016105414,18.045387994143486,8.2624999999999993,6.5403350362361889
10,0.07,4,13.5,167.25,369.75,399.0,536.75,0.65950170981924772,8.1625183016105414,18.045387994143486,9.9749999999999996,3.1884875846501131
10,0.07,5,14.75,167.25,369.75,330.5,1055.75,0.72056668295065951,8.1625183016105414,18.045387994143486,8.2624999999999993,6.2715338006415591
10,0.07,6,13.25,167.25,369.75,331.375,1620.0,0.64728871519296527,8.1625183016105414,18.045387994143486,8.2843750000000007,9.6233812522276345
10,0.07,7,21.0,167.25,369.75,349.625,1943.75,1.0258915486077187,8.1625183016105414,18.045387994143486,8.7406249999999996,11.546572412973743
10,0.09,3,15.0,167.25,369.75,399.0,1736.625,0.73277967757694185,8.1625183016105414,18.045387994143486,9.9749999999999996,10.31617559700606
10,0.09,4,17.75,167.25,369.75,330.5,1700.0,0.86712261846604788,8.1625183016105414,18.045387994143486,8.2624999999999993,10.098609956041345
10,0.09,5,19.5,167.25,369.75,348.75,437.125,0.95261358085002446,8.1625183016105414,18.045387994143486,8.71875,2.5966793394321015
10,0.09,6,13.0,167.25,369.75,348.75,2773.25,0.63507572056668293,8.1625183016105414,18.045387994143486,8.71875,16.474100035642152
10,0.09,7,13.0,167.25,369.75,399.0,1853.25,0.63507572056668293,8.1625183016105414,18.045387994143486,9.9749999999999996,11.008969941784484
10,0.13,3,17.0,167.25,369.75,349.625,491.5,0.83048363458720076,8.1625183016105414,18.045387994143486,8.7406249999999996,2.9196863490554827
10,0.13,4,17.75,167.25,369.75,348.75,582.0,0.86712261846604788,8.1625183016105414,18.045387994143486,8.71875,3.4572888202447429
10,0.13,5,13.0,167.25,369.75,340.5,1262.875,0.63507572056668293,8.1625183016105414,18.045387994143486,8.5124999999999993,7.5019306166092434
10,0.13,6,22.0,167.25,369.75,340.5,911.625,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,5.4153795889271716
10,0.13,7,22.0,167.25,369.75,340.5,1637.0,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,9.7243673517880485
10,0.15,3,13.5,167.25,369.75,330.5,491.5,0.65950170981924772,8.1625183016105414,18.045387994143486,8.2624999999999993,2.9196863490554827
10,0.15,4,15.25,167.25,354.125,348.75,1520.375,0.74499267220322418,8.1625183016105414,17.282820888238167,8.71875,9.031573007009623
10,0.15,5,22.0,167.25,369.75,348.75,1520.375,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,9.031573007009623
10,0.15,6,17.75,167.25,338.5,339.625,1331.75,0.86712261846604788,8.1625183016105414,16.520253782332844,8.4906249999999996,7.9110728287988596
10,0.15,7,17.75,167.25,338.5,399.0,1898.5,0.86712261846604788,8.1625183016105414,16.520253782332844,9.9749999999999996,11.277771177379114
10,0.18,3,15.0,167.25,461.125,348.75,491.5,0.73277967757694185,8.1625183016105414,22.504880429477794,8.71875,2.9196863490554827
10,0.18,4,13.25,167.25,369.75,348.75,2204.5,0.64728871519296527,8.1625183016105414,18.045387994143486,8.71875,13.095520969466556
10,0.18,5,19.5,167.25,369.75,340.5,1475.125,0.95261358085002446,8.1625183016105414,18.045387994143486,8.5124999999999993,8.7627717714149931
10,0.18,6,22.0,167.25,369.75,349.625,1420.75,1.074743527112848,8.1625183016105414,18.045387994143486,8.7406249999999996,8.4397647617916114
10,0.18,7,17.0,167.25,369.75,340.5,1844.125,0.83048363458720076,8.1625183016105414,18.045387994143486,8.5124999999999993,10.954764167755732
10,0.1,3,13.5,167.25,369.75,348.75,1430.625,0.65950170981924772,8.1625183016105414,18.045387994143486,8.71875,8.4984258049186163
10,0.1,4,10.25,167.25,369.75,348.75,536.75,0.5007327796775769,8.1625183016105414,18.045387994143486,8.71875,3.1884875846501131
10,0.1,5,22.0,165.625,369.75,348.75,2773.25,1.074743527112848,8.0832113225963891,18.045387994143486,8.71875,16.474100035642152
10,0.1,6,15.25,167.25,369.75,374.75,491.5,0.74499267220322418,8.1625183016105414,18.045387994143486,9.3687500000000004,2.9196863490554827
10,0.1,7,16.5,167.25,369.75,331.375,1943.75,0.80605764533463609,8.1625183016105414,18.045387994143486,8.2843750000000007,11.546572412973743
10,0.2,3,24.75,167.25,369.75,350.5,2664.5,1.2090864680019542,8.1625183016105414,18.045387994143486,8.7624999999999993,15.828086016395391
10,0.2,4,13.5,167.25,369.75,348.75,1520.375,0.65950170981924772,8.1625183016105414,18.045387994143486,8.71875,9.031573007009623
10,0.2,5,18.75,167.25,369.75,348.75,1574.75,0.91597459697117734,8.1625183016105414,18.045387994143486,8.71875,9.3545800166330046
10,0.2,6,135.75,167.25,369.75,340.5,1475.875,6.6316560820713235,8.1625183016105414,18.045387994143486,8.5124999999999993,8.7672270405132462
10,0.2,7,90.25,167.25,369.75,373.875,1943.75,4.4088910600879334,8.1625183016105414,18.045387994143486,9.3468750000000007,11.546572412973743
12,0.05,3,13.5,167.25,369.75,330.5,1620.0,0.65950170981924772,8.1625183016105414,18.045387994143486,8.2624999999999993,9.6233812522276345
12,0.05,4,22.0,167.25,369.75,348.75,491.5,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,2.9196863490554827
12,0.05,5,22.0,167.25,369.75,325.625,1001.375,1.074743527112848,8.1625183016105414,18.045387994143486,8.140625,5.9485267910181774
12,0.05,6,19.5,167.25,369.75,302.5,2160.0,0.95261358085002446,8.1625183016105414,18.045387994143486,7.5625,12.831175002970179
12,0.05,7,22.0,167.25,369.75,302.5,582.0,1.074743527112848,8.1625183016105414,18.045387994143486,7.5625,3.4572888202447429
12,0.07,3,13.5,167.25,369.75,364.75,491.5,0.65950170981924772,8.1625183016105414,18.045387994143486,9.1187500000000004,2.9196863490554827
12,0.07,4,19.5,167.25,369.75,348.75,491.5,0.95261358085002446,8.1625183016105414,18.045387994143486,8.71875,2.9196863490554827
12,0.07,5,17.75,167.25,369.75,339.625,1898.5,0.86712261846604788,8.1625183016105414,18.045387994143486,8.4906249999999996,11.277771177379114
12,0.07,6,22.0,167.25,369.75,340.5,1574.75,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,9.3545800166330046
12,0.07,7,22.0,167.25,369.75,340.5,1700.0,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,10.098609956041345
12,0.09,3,22.0,167.25,369.75,340.5,582.0,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,3.4572888202447429
12,0.09,4,22.0,167.25,369.75,348.75,1682.25,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,9.9931685873826783
12,0.09,5,13.5,167.25,369.75,331.375,491.5,0.65950170981924772,8.1625183016105414,18.045387994143486,8.2843750000000007,2.9196863490554827
12,0.09,6,13.5,167.25,354.125,348.75,1055.75,0.65950170981924772,8.1625183016105414,17.282820888238167,8.71875,6.2715338006415591
12,0.09,7,19.5,167.25,369.75,349.625,491.5,0.95261358085002446,8.1625183016105414,18.045387994143486,8.7406249999999996,2.9196863490554827
12,0.13,3,13.25,167.25,369.75,330.5,1475.125,0.64728871519296527,8.1625183016105414,18.045387994143486,8.2624999999999993,8.7627717714149931
12,0.13,4,13.0,167.25,369.75,331.375,1898.5,0.63507572056668293,8.1625183016105414,18.045387994143486,8.2843750000000007,11.277771177379114
12,0.13,5,22.0,167.25,369.75,348.75,482.375,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,2.8654805750267318
12,0.13,6,13.5,167.25,369.75,399.0,582.0,0.65950170981924772,8.1625183016105414,18.045387994143486,9.9749999999999996,3.4572888202447429
12,0.13,7,10.75,167.25,369.75,340.5,482.375,0.52515876893014168,8.1625183016105414,18.045387994143486,8.5124999999999993,2.8654805750267318
12,0.15,3,82.5,167.25,369.75,373.875,582.0,4.0302882266731803,8.1625183016105414,18.045387994143486,9.3468750000000007,3.4572888202447429
12,0.15,4,22.0,167.25,369.75,331.375,1798.875,1.074743527112848,8.1625183016105414,18.045387994143486,8.2843750000000007,10.685962932161102
12,0.15,5,22.0,167.25,369.75,348.75,491.5,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,2.9196863490554827
12,0.15,6,17.0,167.25,369.75,373.875,491.5,0.83048363458720076,8.1625183016105414,18.045387994143486,9.3468750000000007,2.9196863490554827
12,0.15,7,13.5,167.25,369.75,348.75,1844.125,0.65950170981924772,8.1625183016105414,18.045387994143486,8.71875,10.954764167755732
12,0.18,3,15.25,167.25,369.75,350.5,1217.625,0.74499267220322418,8.1625183016105414,18.045387994143486,8.7624999999999993,7.2331293810146136
12,0.18,4,22.0,167.25,369.75,339.625,2718.875,1.074743527112848,8.1625183016105414,18.045387994143486,8.4906249999999996,16.151093026018771
12,0.18,5,13.0,167.25,369.75,330.5,1637.0,0.63507572056668293,8.1625183016105414,18.045387994143486,8.2624999999999993,9.7243673517880485
12,0.18,6,22.0,167.25,369.75,349.625,491.5,1.074743527112848,8.1625183016105414,18.045387994143486,8.7406249999999996,2.9196863490554827
12,0.18,7,19.5,167.25,369.75,348.75,582.0,0.95261358085002446,8.1625183016105414,18.045387994143486,8.71875,3.4572888202447429
12,0.1,3,13.25,165.625,369.75,348.75,582.0,0.64728871519296527,8.0832113225963891,18.045387994143486,8.71875,3.4572888202447429
12,0.1,4,17.0,169.25,369.75,348.75,1682.25,0.83048363458720076,8.2601268911664221,18.045387994143486,8.71875,9.9931685873826783
12,0.1,5,22.0,167.25,369.75,348.75,491.5,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,2.9196863490554827
12,0.1,6,17.0,167.25,369.75,291.375,2575.5,0.83048363458720076,8.1625183016105414,18.045387994143486,7.2843749999999998,15.299394083402637
12,0.1,7,16.75,167.25,369.75,349.625,1520.375,0.81827063996091842,8.1625183016105414,18.045387994143486,8.7406249999999996,9.031573007009623
12,0.2,3,15.0,167.25,338.5,339.625,1538.125,0.73277967757694185,8.1625183016105414,16.520253782332844,8.4906249999999996,9.13701437566829
12,0.2,4,17.0,167.25,338.5,348.75,1682.25,0.83048363458720076,8.1625183016105414,16.520253782332844,8.71875,9.9931685873826783
12,0.2,5,19.5,167.25,369.75,348.75,1574.75,0.95261358085002446,8.1625183016105414,18.045387994143486,8.71875,9.3545800166330046
12,0.2,6,17.0,167.25,369.75,330.5,536.75,0.83048363458720076,8.1625183016105414,18.045387994143486,8.2624999999999993,3.1884875846501131
12,0.2,7,22.0,167.25,369.75,348.75,2214.375,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,13.15418201259356
14,0.05,3,13.25,167.25,369.75,348.75,1520.375,0.64728871519296527,8.1625183016105414,18.045387994143486,8.71875,9.031573007009623
14,0.05,4,19.5,167.25,369.75,252.25,446.25,0.95261358085002446,8.1625183016105414,18.045387994143486,6.3062500000000004,2.6508851134608529
14,0.05,5,13.5,167.25,369.75,331.375,1010.5,0.65950170981924772,8.1625183016105414,18.045387994143486,8.2843750000000007,6.0027325650469292
14,0.05,6,22.0,167.25,369.75,325.625,491.5,1.074743527112848,8.1625183016105414,18.045387994143486,8.140625,2.9196863490554827
14,0.05,7,13.25,167.25,369.75,339.625,2664.5,0.64728871519296527,8.1625183016105414,18.045387994143486,8.4906249999999996,15.828086016395391
14,0.07,3,13.0,167.25,369.75,330.5,1620.0,0.63507572056668293,8.1625183016105414,18.045387994143486,8.2624999999999993,9.6233812522276345
14,0.07,4,22.0,167.25,369.75,339.625,1420.75,1.074743527112848,8.1625183016105414,18.045387994143486,8.4906249999999996,8.4397647617916114
14,0.07,5,22.0,167.25,369.75,340.5,1736.625,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,10.31617559700606
14,0.07,6,22.0,167.25,369.75,340.5,491.5,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,2.9196863490554827
14,0.07,7,13.5,167.25,369.75,316.5,536.75,0.65950170981924772,8.1625183016105414,18.045387994143486,7.9124999999999996,3.1884875846501131
14,0.09,3,22.0,167.25,369.75,340.5,382.75,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,2.2736723298087202
14,0.09,4,22.0,167.25,369.75,339.625,491.5,1.074743527112848,8.1625183016105414,18.045387994143486,8.4906249999999996,2.9196863490554827
14,0.09,5,13.5,167.25,369.75,348.75,491.5,0.65950170981924772,8.1625183016105414,18.045387994143486,8.71875,2.9196863490554827
14,0.09,6,19.5,167.25,369.75,330.5,1101.0,0.95261358085002446,8.1625183016105414,18.045387994143486,8.2624999999999993,6.5403350362361889
14,0.09,7,19.5,167.25,369.75,348.75,1101.0,0.95261358085002446,8.1625183016105414,18.045387994143486,8.71875,6.5403350362361889
14,0.13,3,15.25,167.25,369.75,348.75,2255.625,0.74499267220322418,8.1625183016105414,18.045387994143486,8.71875,13.399221812997505
14,0.13,4,19.5,167.25,369.75,331.375,491.5,0.95261358085002446,8.1625183016105414,18.045387994143486,8.2843750000000007,2.9196863490554827
14,0.13,5,22.0,167.25,369.75,340.5,956.125,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,5.6797255554235475
14,0.13,6,19.5,167.25,369.75,350.5,582.0,0.95261358085002446,8.1625183016105414,18.045387994143486,8.7624999999999993,3.4572888202447429
14,0.13,7,22.0,167.25,369.75,348.75,1520.375,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,9.031573007009623
14,0.15,3,13.25,167.25,369.75,291.375,1101.0,0.64728871519296527,8.1625183016105414,18.045387994143486,7.2843749999999998,6.5403350362361889
14,0.15,4,13.0,167.25,369.75,340.5,582.0,0.63507572056668293,8.1625183016105414,18.045387994143486,8.5124999999999993,3.4572888202447429
14,0.15,5,13.25,167.25,369.75,330.5,582.0,0.64728871519296527,8.1625183016105414,18.045387994143486,8.2624999999999993,3.4572888202447429
14,0.15,6,15.25,167.25,369.75,340.5,1637.0,0.74499267220322418,8.1625183016105414,18.045387994143486,8.5124999999999993,9.7243673517880485
14,0.15,7,13.0,167.25,369.75,348.75,1798.875,0.63507572056668293,8.1625183016105414,18.045387994143486,8.71875,10.685962932161102
14,0.18,3,13.5,167.25,369.75,374.75,582.0,0.65950170981924772,8.1625183016105414,18.045387994143486,9.3687500000000004,3.4572888202447429
14,0.18,4,15.25,167.25,369.75,348.75,1736.625,0.74499267220322418,8.1625183016105414,18.045387994143486,8.71875,10.31617559700606
14,0.18,5,17.75,167.25,369.75,349.625,437.125,0.86712261846604788,8.1625183016105414,18.045387994143486,8.7406249999999996,2.5966793394321015
14,0.18,6,16.5,167.25,369.75,331.375,382.75,0.80605764533463609,8.1625183016105414,18.045387994143486,8.2843750000000007,2.2736723298087202
14,0.18,7,17.0,167.25,369.75,331.375,1620.0,0.83048363458720076,8.1625183016105414,18.045387994143486,8.2843750000000007,9.6233812522276345
14,0.1,3,22.0,167.25,354.125,340.5,582.0,1.074743527112848,8.1625183016105414,17.282820888238167,8.5124999999999993,3.4572888202447429
14,0.1,4,22.0,167.25,369.75,348.75,382.75,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,2.2736723298087202
14,0.1,5,14.5,167.25,369.75,331.375,1682.25,0.70835368832437717,8.1625183016105414,18.045387994143486,8.2843750000000007,9.9931685873826783
14,0.1,6,13.25,167.25,369.75,339.625,1001.375,0.64728871519296527,8.1625183016105414,18.045387994143486,8.4906249999999996,5.9485267910181774
14,0.1,7,36.25,167.25,369.75,330.5,1055.75,1.7708842208109428,8.1625183016105414,18.045387994143486,8.2624999999999993,6.2715338006415591
14,0.2,3,16.75,167.25,369.75,399.0,1781.875,0.81827063996091842,8.1625183016105414,18.045387994143486,9.9749999999999996,10.58497683260069
14,0.2,4,22.0,167.25,369.75,348.75,1744.5,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,10.362955922537722
14,0.2,5,22.0,167.25,369.75,349.625,1001.375,1.074743527112848,8.1625183016105414,18.045387994143486,8.7406249999999996,5.9485267910181774
14,0.2,6,17.0,167.25,369.75,330.5,382.75,0.83048363458720076,8.1625183016105414,18.045387994143486,8.2624999999999993,2.2736723298087202
14,0.2,7,15.25,167.25,369.75,348.75,1736.625,0.74499267220322418,8.1625183016105414,18.045387994143486,8.71875,10.31617559700606
16,0.05,3,17.75,164.0,369.75,302.5,536.75,0.86712261846604788,8.003904343582235,18.045387994143486,7.5625,3.1884875846501131
16,0.05,4,22.0,167.25,369.75,302.5,491.5,1.074743527112848,8.1625183016105414,18.045387994143486,7.5625,2.9196863490554827
16,0.05,5,17.0,167.25,369.75,331.375,1055.75,0.83048363458720076,8.1625183016105414,18.045387994143486,8.2843750000000007,6.2715338006415591
16,0.05,6,22.0,167.25,369.75,339.625,956.875,1.074743527112848,8.1625183016105414,18.045387994143486,8.4906249999999996,5.6841808245218015
16,0.05,7,12.0,167.25,369.75,302.5,437.125,0.58622374206155348,8.1625183016105414,18.045387994143486,7.5625,2.5966793394321015
16,0.07,3,13.0,167.25,369.75,330.5,2616.75,0.63507572056668293,8.1625183016105414,18.045387994143486,8.2624999999999993,15.544433883806581
16,0.07,4,10.0,167.25,369.75,302.5,536.75,0.48851978505129456,8.1625183016105414,18.045387994143486,7.5625,3.1884875846501131
16,0.07,5,19.5,167.25,369.75,316.5,382.75,0.95261358085002446,8.1625183016105414,18.045387994143486,7.9124999999999996,2.2736723298087202
16,0.07,6,22.0,167.25,369.75,316.5,536.75,1.074743527112848,8.1625183016105414,18.045387994143486,7.9124999999999996,3.1884875846501131
16,0.07,7,17.0,167.25,369.75,316.5,536.75,0.83048363458720076,8.1625183016105414,18.045387994143486,7.9124999999999996,3.1884875846501131
16,0.09,3,22.0,167.25,369.75,348.75,582.0,1.074743527112848,8.1625183016105414,18.045387994143486,8.71875,3.4572888202447429
16,0.09,4,13.25,167.25,369.75,331.375,491.5,0.64728871519296527,8.1625183016105414,18.045387994143486,8.2843750000000007,2.9196863490554827
16,0.09,5,29.0,167.25,369.75,330.5,382.75,1.4167073766487543,8.1625183016105414,18.045387994143486,8.2624999999999993,2.2736723298087202
16,0.09,6,16.0,167.25,369.75,316.5,491.5,0.7816316560820713,8.1625183016105414,18.045387994143486,7.9124999999999996,2.9196863490554827
16,0.09,7,13.5,167.25,369.75,340.5,1101.0,0.65950170981924772,8.1625183016105414,18.045387994143486,8.5124999999999993,6.5403350362361889
16,0.13,3,17.75,167.25,369.75,330.5,536.75,0.86712261846604788,8.1625183016105414,18.045387994143486,8.2624999999999993,3.1884875846501131
16,0.13,4,17.0,167.25,369.75,340.5,491.5,0.83048363458720076,8.1625183016105414,18.045387994143486,8.5124999999999993,2.9196863490554827
16,0.13,5,13.5,167.25,369.75,330.5,491.5,0.65950170981924772,8.1625183016105414,18.045387994143486,8.2624999999999993,2.9196863490554827
16,0.13,6,22.0,167.25,369.75,331.375,382.75,1.074743527112848,8.1625183016105414,18.045387994143486,8.2843750000000007,2.2736723298087202
16,0.13,7,13.5,167.25,369.75,348.75,437.125,0.65950170981924772,8.1625183016105414,18.045387994143486,8.71875,2.5966793394321015
16,0.15,3,14.75,167.25,369.75,339.625,491.5,0.72056668295065951,8.1625183016105414,18.045387994143486,8.4906249999999996,2.9196863490554827
16,0.15,4,22.0,167.25,369.75,340.5,446.25,1.074743527112848,8.1625183016105414,18.045387994143486,8.5124999999999993,2.6508851134608529
16,0.15,5,19.5,167.25,369.75,399.0,1217.625,0.95261358085002446,8.1625183016105414,18.045387994143486,9.9749999999999996,7.2331293810146136
16,0.15,6,22.0,167.25,369.75,330.5,536.75,1.074743527112848,8.1625183016105414,18.045387994143486,8.2624999999999993,3.1884875846501131
